2011-04-05 07:40:38 Notice: Notice (8): Undefined index:  a in [/Library/WebServer/Documents/4227/api/app/controllers/users_controller.php, line 10]
2011-04-13 02:43:01 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_index.ctp, line 16]
2011-04-13 02:43:01 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_index.ctp, line 17]
2011-04-13 02:43:08 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_index.ctp, line 16]
2011-04-13 02:43:08 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_index.ctp, line 17]
2011-04-13 02:44:23 Notice: Notice (8): Undefined variable: pending in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_index.ctp, line 66]
2011-04-13 04:22:59 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:25:01 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:25:01 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:25:01 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:25:01 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 04:25:23 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:25:23 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:25:23 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:25:23 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 04:25:45 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:25:45 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:25:45 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:25:45 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 04:26:07 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:26:07 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:26:07 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:26:07 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 04:26:47 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:26:47 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:26:47 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:26:47 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 04:27:04 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:27:04 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:27:04 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:27:04 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 04:27:13 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:27:13 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:27:13 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:27:13 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 04:27:31 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:27:31 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:27:31 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:27:31 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 04:27:48 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 8]
2011-04-13 04:27:48 Notice: Notice (8): Undefined variable: videos in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 12]
2011-04-13 04:27:48 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 13]
2011-04-13 04:27:48 Notice: Notice (8): Undefined variable: queue in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_edit.ctp, line 23]
2011-04-13 05:32:43 Notice: Notice (8): Undefined variable: genre in [/Library/WebServer/Documents/4227/website/app/views/users/help.ctp, line 8]
2011-04-13 05:32:43 Notice: Notice (8): Undefined variable: genre in [/Library/WebServer/Documents/4227/website/app/views/users/help.ctp, line 11]
2011-04-13 05:46:09 Notice: Notice (8): Undefined offset:  0 in [/Library/WebServer/Documents/4227/website/app/views/videos/show.ctp, line 8]
2011-04-13 06:18:38 Notice: Notice (8): Undefined variable: funny in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 110]
2011-04-13 06:19:19 Notice: Notice (8): Undefined variable: funny in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 110]
2011-04-13 06:23:06 Notice: Notice (8): Undefined variable: funny in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 110]
2011-04-13 06:23:15 Notice: Notice (8): Undefined variable: funny in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 110]
2011-04-13 06:23:52 Notice: Notice (8): Undefined variable: funny in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 110]
2011-04-13 06:28:35 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 114]
2011-04-13 06:28:35 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 120]
2011-04-13 06:28:35 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 126]
2011-04-13 06:28:35 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 132]
2011-04-13 06:28:47 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 114]
2011-04-13 06:29:35 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 114]
2011-04-13 06:30:22 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 114]
2011-04-13 07:01:59 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 113]
2011-04-13 07:02:17 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 113]
2011-04-13 07:19:29 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 113]
2011-04-13 07:19:34 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 113]
2011-04-13 07:19:49 Notice: Notice (8): Undefined variable: top10 in [/Library/WebServer/Documents/4227/website/app/views/layouts/default.ctp, line 113]
